aquisition_date,url,ad_name,ad_description,ad_id,space,house_rules,amenities,safety_features,number_of_bathrooms,number_of_bedrooms,number_of_beds,latitude,longitude,star_rating,additional_house_rules,owner,check_in,check_out,number_of_guests,is_superhost,number_of_reviews,cohosts,cleaning_fee,can_instant_book,owner_id,listing_type,index,localized_star_rating,response_time_shown,response_rate_shown,guest_satisfaction_overall,picture_count,min_nights,ano,mes,dia,house_rules_new,amenities_new,safety_features_new,localized_star_rating_cat,garagem,aquisition_date_max,check
2022-12-05,https://www.airbnb.com.br/rooms/41621157,"Ampla casa na praia, toda climatizada. Aceita pet!","Casa grande e ampla com capacidade para até 16 pessoas(para mais favor consultar disponibilidade). Wi-Fi 130 mega, 3 quartos sendo uma suíte, todos com ar condicionado Split, ar condicionado também na sala/cozinha. TV a cabo com todos os canais disponíveis, eletrodomésticos em geral, garagem para até 4 carros, churrasqueira. Aceita pet!",41621157,"Casa perto da praia, pub’s de estilos variados, lanchonetes, churrascarias, cachaçaria, mercados atacadistas, postos de gasolina, fácil acesso à outras praias e BR101.","Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Blackout nas cortinas,Básico,Cabides,Cadeira alta,Cafeteira,Cafeteira com coador,Casa térrea,Churrasqueira,Conexão à Ethernet,Cozinha,Estacionamento gratuito na rua,Estacionamento incluído,Estadias de longa duração são permitidas,Extintor de incêndio,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Kit de primeiros socorros,Lavanderia nas proximidades,Lixeira compactadora,Louças e talheres,Microondas,Máquina de Lavar,Pátio ou varanda,Rede/grade de proteção nas janelas,Refrigerador,Roupa de cama,TV,Utensílios para churrasco,Wi-Fi,Água quente,É permitido deixar as malas","Extintor de incêndio,Kit de primeiros socorros",2,3,2,-27.15405,-48.58484,0.0,"*É PROIBIDO QUEBRAR, RISCAR OU DANIFICAR QUALQUER CENTÍMETRO DA CASA E TUDO QUE PERTENCE OU ESTÁ NELA, SUJEITO A REEMBOLSO IMEDIATO.
*NÃO É PERMITIDO SOM ALTO APÓS OS HORÁRIOS ESTIPULADOS PELA LEI.
*NÃO É PERMITIDO O USO DE DROGAS OU PRÁTICA DE ORGIAS!
*NÃO É PERMITIDO QUALQUER CULTO RELIGIOSO OU APOLOGIA A QUALQUER RELIGIÃO COM REUNIÕES, OBJETOS E ETC...
*É OBRIGATÓRIO TOMAR DUCHA E DEPOIS BANHO ANTES DE SE ACOMODAR NO SOFÁ, CADEIRAS OU CAMAS.
*NÃO É PERMITIDO FUMAR DENTRO DA CASA.
*NÃO É PERMITIDO INCENSO!
*OS HÓSPEDES DEVEM TRAZER TRAVESSEIRO!

Obs: Não sou chato, mas, já aluguei para algumas pessoas tão sem noção que fui obrigado a criar estas regras.

Desejo a todos os hóspedes uma ótima estadia com muita paz e alegria!",Alisson,Flexível,Flexível,12,0,0,no_cohost,200.0,False,236375971,Espaço inteiro: casa,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Blackout nas cortinas,Básico,Cabides,Cadeira alta,Cafeteira,Cafeteira com coador,Casa térrea,Churrasqueira,Conexão à Ethernet,Cozinha,Estacionamento gratuito na rua,Estacionamento incluído,Estadias de longa duração são permitidas,Extintor de incêndio,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Kit de primeiros socorros,Lavanderia nas proximidades,Lixeira compactadora,Louças e talheres,Microondas,Máquina de Lavar,Pátio ou varanda,Rede/grade de proteção nas janelas,Refrigerador,Roupa de cama,TV,Utensílios para churrasco,Wi-Fi,Água quente,É permitido deixar as malas","Extintor de incêndio,Kit de primeiros socorros",no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/734317980236725351,"Apto novo, a 30 metros do mar.","Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado.
Apartamento novo, bem mobiliado, com todo o conforto que vc e sua família merecem. Localizado no coração da meia praia, na melhor localização, a 30 metros do mar, perto de shopping, mercado. Vc não precisará de carro, tudo perto de vc!",734317980236725351,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Básico,Cabides,Cadeira alta,Churrasqueira,Cozinha,Estadias de longa duração são permitidas,Ferro de passar,Livros e brinquedos infantis,Máquina de Lavar,Refrigerador,Secador de cabelo,Secadora,TV,Wi-Fi,Água quente",no_description,4,4,4,-27.129,-48.6,0.0,"Além do valor da diária, o hóspede pagará os gastos com energia elétrica e gás (será feito a leitura do relógio na entrada e na saída, o valor por metro ou whats é o cobrado pela empresa fornecedora) . 
Ainda os hóspedes,  deverão usar a saída de banho qdo estiver indo ou voltando da praia, ou para levar o lixo. 
Caso haja desrespeito as regras internas do condomínio, com arbitramento de multa, esta será de responsabilidade do hóspede. 
",Marcia,Flexível,11:00,8,0,0,no_cohost,250.0,False,113859732,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Básico,Cabides,Cadeira alta,Churrasqueira,Cozinha,Estadias de longa duração são permitidas,Ferro de passar,Livros e brinquedos infantis,Máquina de Lavar,Refrigerador,Secador de cabelo,Secadora,TV,Wi-Fi,Água quente",,no_rating,nao,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/45768161,Ap R.255 Quadra mar - Meia Praia - ITAPEMA/SC,"RÉVEILLON mínimo de 07 noites para reserva, CARNAVAL 04 noites.
Apartamento na quadra do mar 50 metros da areia. 01 suíte mais 02 dormitórios, climatizados. Prédio com elevador. Vaga para 01 veículo pequeno, pertinho de tudo, bares, restaurantes, lanchonetes, supermercados a melhor localização da Meia Praia. Não aceita Pet",45768161,"NÃO FORNECEMOS ROUPA DE CAMA E BANHO, NEM EQUIPAMENTOS DE PRAIA.
Pet's não são permitidos

RÉVEILLON mínimo de 07 noites para reserva, CARNAVAL 04 noites.","Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Cozinha,Estacionamento incluído,Ferro de passar,Máquina de Lavar,TV,Wi-Fi",no_description,2,3,2,-27.13265,-48.5978,5.0,no_description,Antônio Carlosdos,Depois das 15:00,10:00,7,1,16,no_cohost,250.0,False,116665407,Espaço inteiro: apartamento,1.0,4.81,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Cozinha,Estacionamento incluído,Ferro de passar,Máquina de Lavar,TV,Wi-Fi",,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/46011131,"Apto em Meia Praia com 3 quartos, pertinho do mar.","- Apto 109m²
- 170 metros da praia
- WI-FI
- TV de 32"" com todos os canais liberados (por internet)
- 04 ar-condicionados split
- 04 ventiladores de teto
- 03 quartos de casal, sendo uma suíte
- 02 colchões de solteiro 
- Varanda com churrasqueira
- Living em 2 ambientes (Jantar e Estar)
- Banheiro social
- Cozinha equipada com utensílios domésticos
- Área de serviço com maquina de lavar
- Prédio com elevador
- 01 vaga de garagem rotativa p/ carros de passeio (vaga extra disponível por aluguel)",46011131,"O apartamento é todo recém reformado, com 109m². 
A sala é ampla, com dois sofás e cadeiras, TV de 32"" com todos os canais liberados (necessita de Internet, podendo sofrer instabilidade às vezes), incluindo filmes e séries, ar-condicionado e ventilador de teto. No mesmo espaço, está a sala de jantar com mesa grande e 08 cadeiras. A varanda da sala é ampla, com churrasqueira e mesa.
Cozinha equipada com micro-ondas, geladeira e todo tipo de utensílios domésticos, como panelas, copos, pratos e talheres. Na área de serviço tem máquina de lavar roupas e tanque. 
Há dois banheiros, sendo um social e outro na suíte. 
Os três quartos têm ar-condicionado e ventilador de teto,  cama de casal e guarda-roupas. Também são disponibilizados dois colchões de solteiro.","Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Blackout nas cortinas,Básico,Churrasqueira,Cozinha,Estacionamento gratuito na rua,Estacionamento incluído,Estacionamento pago fora da propriedade,Estacionamento pago no local,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,O anfitrião recebe você,Pátio ou varanda,Refrigerador,Roupa de cama,TV,TV a Cabo,Varal para secar roupas,Ventilador de teto,Wi-Fi",no_description,2,3,2,-27.122,-48.607,5.0,no_description,Carolina,14:00 - 22:00,11:00,8,0,24,no_cohost,175.0,False,306358746,Espaço inteiro: apartamento,1.0,4.75,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Blackout nas cortinas,Básico,Churrasqueira,Cozinha,Estacionamento gratuito na rua,Estacionamento incluído,Estacionamento pago fora da propriedade,Estacionamento pago no local,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,O anfitrião recebe você,Pátio ou varanda,Refrigerador,Roupa de cama,TV,TV a Cabo,Varal para secar roupas,Ventilador de teto,Wi-Fi",,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/46732171,Ampla sacada e ótima localização em Meia Praia,"Amplo apartamento localizado à 300m da praia.
3 quartos incluindo 1 suíte com sacada privativa. Acomoda 8 pessoas confortavelmente.
Excelente ventilação em todos os ambientes.
Garagem e box de praia com guarda-sol e cadeiras de praia.",46732171,"Sacada grande com churrasqueira, ideal para curtir ótimos momentos com a família e amigos.","Não são permitidas festas ou eventos,Não é adequado para crianças de 2 a 12 anos,Proibido fumar","Blackout nas cortinas,Cabides,Cafeteira,Cafeteira com coador,Churrasqueira,Cozinha,Estacionamento gratuito na rua,Estacionamento incluído,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Itens básicos de praia,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Móveis externos,Produtos de limpeza,Pátio ou varanda,Refrigerador,Secador de cabelo,TV,Taças de vinho,Utensílios para churrasco,Varal para secar roupas,Ventilador de teto,Ventiladores portáteis,Wifi portátil,Área de jantar externa",no_description,2,3,2,-27.136,-48.6,0.0,"Silêncio a partir das 22:00h
",Cristiano Pereira De,Flexível,12:00,8,0,0,Luciana,250.0,False,152518192,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não são permitidas festas ou eventos,Não é adequado para crianças de 2 a 12 anos,Proibido fumar","Blackout nas cortinas,Cabides,Cafeteira,Cafeteira com coador,Churrasqueira,Cozinha,Estacionamento gratuito na rua,Estacionamento incluído,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Itens básicos de praia,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Móveis externos,Produtos de limpeza,Pátio ou varanda,Refrigerador,Secador de cabelo,TV,Taças de vinho,Utensílios para churrasco,Varal para secar roupas,Ventilador de teto,Ventiladores portáteis,Wifi portátil,Área de jantar externa",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/39820601,Desfrute suas férias com conforto e tranquilidade,"Apartamento amplo com 127 m² com sacada com churrasqueira a carvão. Próximo do mar e com toda os serviços a menos de 100 metros do apto, como Supermercados, Padaria, Farmácia, restaurantes.",39820601,"O apartamento possuí máquina de lavar, forno elétrico, micro-ondas e todo os utensílios para ter uma estada tranquila e sem preocupação. Ar-condicionado nos dois quartos. A cozinha é toda equipada com armários embutidos.","Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Cabides,Cozinha,Elevador,Entrada privada,Espaço de trabalho exclusivo,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Máquina de Lavar,TV,Vista para o mar,Wi-Fi,Água quente",Extintor de incêndio,2,2,2,-27.14094,-48.59568,5.0,"Prédio familiar, então não é permitido barulho depois das 22h. Favor não usar o parapeito como apoio de copos, onde corre-se o risco de queda.",Marcus,14:00 - 23:00,10:00,6,0,9,no_cohost,200.0,False,204156283,Espaço inteiro: apartamento,1.0,5.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Cabides,Cozinha,Elevador,Entrada privada,Espaço de trabalho exclusivo,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Máquina de Lavar,TV,Vista para o mar,Wi-Fi,Água quente",Extintor de incêndio,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/31259423,Ótima Casa em Itapema SC,"Casa 2 quartos, com acomodações para 7 pessoas, espaço para 2 carros em pátio cercado. Quarto com Cama de casal box, cama beliche, ar condicionado e ventilador de teto, outro quarto com cama de casal, ventilador, mais 1 quarto junto ao salão de festas com ventilador e cama de casal.
Cozinha com geladeira, freezer, mesa e cadeiras, fogão e balcão
Sala com sofá e TV 40
2 Banheiros sendo 1 no salão de festas, pátio.
Salão de festas com churrasqueira, fogão campeiro, tanque e máq lavar roupa.",31259423,Área frontal bem iluminada,"Animais de estimação são permitidos,É permitido fumar","Ar-condicionado,Cobertores e travesseiros extras,Cozinha,Entrada privada,Estacionamento incluído,Ferro de passar,Máquina de Lavar,Roupa de cama,TV,Wi-Fi",no_description,2,2,2,-27.12225,-48.61456,0.0,no_description,Luis,14:00 - 00:00,Flexível,7,0,0,no_cohost,150.0,True,109483089,Espaço inteiro: casa,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,É permitido fumar","Ar-condicionado,Cobertores e travesseiros extras,Cozinha,Entrada privada,Estacionamento incluído,Ferro de passar,Máquina de Lavar,Roupa de cama,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/42040998,ÓTIMO apartamento quadra do mar Itapema,"apartamento  bem arejado, bastante luz natural, aconchegante com ótima localização, próximo a restaurantes, bares, lojas e PRINCIPALMENTE DA PRAIA!",42040998,"A satisfação de ficar hospedado em um apartamento legal e com todos os utensílios para sua família ficar bem servidos , a localização torna a estadia uma experiência memorável, a  linda praia , limpa , segura , bem cuidada é o q faz da meia praia um local q   convida as pessoas  a voltarem . As lojas o calçadão , barzinhos .
Muitas opções de restaurantes com deliciosos frutos do mar.","Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Máquina de Lavar,TV,Wi-Fi",Extintor de incêndio,2,2,2,-27.13371,-48.59671,0.0,no_description,Avelino,14:00 - 20:00,10:00,6,0,1,no_cohost,191.0,False,175710937,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Máquina de Lavar,TV,Wi-Fi",Extintor de incêndio,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/719582128381300195,Apartamento Maravilhoso - Meia Praia - Itapema. SC,"Espaço MARAVILHOSO  para quem AMA CURTIR Praia e FAMÍLIA. Próximo do MAR, Mercados, Bancos, Shopping, Farmácias, clínicas , etc. Apartamento com muito conforto e  comporta 8 adultos e 2 crianças. Temos 2 ótimas vagas de garagem , sem rampa.  Em média 150 metros distância do mar. Você vai AMAR!
Obs. Não fornecemos roupas de banho/cama.
Mínimo de 5 diárias;",719582128381300195,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Chuveiro externo,Cozinha,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",no_description,3,4,3,-27.12474,-48.60846,0.0,no_description,Alair,Depois das 15:00,Flexível,10,0,0,no_cohost,350.0,False,153091750,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Chuveiro externo,Cozinha,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/565007049956535379,Apartamento pertinho da praia com vista mar,"Sua família perto de tudo neste lugar bem-localizado.
Equipado com tudo que você precisa (camas casal, ar condic, tv, lava roupas, churrasqueira...), a poucos metros da praia, próximo a supermercado, farmácia, lojas e restaurantes. 
Prédio com elevador, garagem fechada e lava pés.

A praia é ideal para tomar banho, temos cadeiras e guarda-sol.

Para as crianças,  segurança total com a rede de proteção na sacada e quartos.

Apartamento ideal para descansar, passear e aproveitar a bela Meia Praia.",565007049956535379,"São 3 quartos (sendo 1 suíte)
Ar condicionado na sala, na suíte e em 1 quarto
Cozinha completa com forno, microondas, cooktop, geladeira
Tem lavadora de roupas
Ap com sacada ampla e churrasqueira na sacada
Cadeiras de praia e guarda-sol","Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Máquina de Lavar,O anfitrião recebe você,TV,Wi-Fi",no_description,2,3,2,-27.137,-48.59572,0.0,"Observar regulamento do condomínio ref Uso de Máscara em áreas comuns, cuidado com barulho que pode atrapalhar moradores e sempre manter o ap fechado durante a ausência. 

Evite deixar equipamentos ligados quando sair do apartamento (isso inclui ventiladores, ar condicionado, máquina de lavar roupas, tv...).

Não é permitido receber mais hóspedes ou realizar eventos com convidados no apartamento.

Não compartilhe senhas com estranhos.

Cuide do espaço como se fosse seu, para aproveitar da melhor forma e ser bem-vindo novamente :)
",Monica,Depois das 14:00,10:00,6,0,0,no_cohost,250.0,False,108826867,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Máquina de Lavar,O anfitrião recebe você,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
